time,label,true_time,true_label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12
21,0,23,1,0.75294,-0.34804,0.28033,-2.2224,0.91904,0.58315,-0.41491,-0.44606,0.51005,-1.1236,0.31647,1.5482
8,1,8,1,-0.10172,0.44404,-0.4166,1.0134,-0.29278,0.46901,0.41677,-0.53669,-0.82156,0.82972,0.27137,1.427
15,1,15,1,0.551,1.517,1.077,-0.30711,0.013988,-0.030283,-0.70839,1.2151,0.050489,2.8671,1.1348,0.43862
1,0,5,2,0.20456,-0.50172,0.25291,0.26569,1.1479,-0.24316,-0.1119,0.32478,0.42855,1.8243,-2.2422,-0.098912
1,0,2,1,-0.20778,1.9009,0.37074,0.089859,1.6421,1.6189,0.24146,-1.6132,-0.38007,0.71332,-0.48038,1.1725
11,0,14,1,0.53659,-0.93195,0.24392,-0.97771,0.18489,-1.3008,-0.81131,-0.071146,1.0283,1.4648,1.1027,-0.49774
3,0,39,2,-0.51609,0.76888,0.8336,-2.083,-0.073597,0.62873,-0.00032316,0.43594,-0.75428,-0.5699,-0.14634,0.23668
9,0,17,2,0.89596,-0.81642,0.44973,0.41012,1.2546,-1.3442,0.00025627,1.7567,0.67008,1.6155,0.36119,-1.2737
29,1,29,1,-0.13138,1.2379,1.7339,-0.81504,-0.025251,1.1824,-0.15257,1.3479,0.61591,0.0086141,-0.44494,0.41448
25,0,63,2,1.8972,-0.40711,0.058479,0.7341,0.18152,-0.47421,-0.46558,-0.010236,0.82417,0.015172,0.30868,0.44743
17,1,17,1,-0.68384,1.6876,1.3763,-0.22507,-0.021237,-0.60514,0.057551,-0.67206,-1.5793,-0.10124,-0.1975,1.2698
2,2,2,2,-2.0116,0.89599,-1.0645,1.2022,-0.62203,1.7539,1.6656,-0.26566,0.83281,1.9258,-1.9528,-0.16882
35,2,35,2,0.13533,0.41625,1.4459,0.31623,0.3462,0.34385,-1.5661,-0.59225,0.91389,1.5481,-0.39607,0.92385
8,0,26,2,-0.49993,0.054396,-0.036751,2.2791,2.9865,-1.5567,0.13745,0.9126,-0.43229,-0.65817,-2.7125,0.79434
7,1,7,1,-0.0090621,0.024596,0.16522,0.6857,-1.7127,1.9694,-0.27006,1.0411,1.0141,-0.12623,-0.93452,-1.0301
2,2,2,2,0.66542,-0.41881,-1.2587,-0.1277,0.70748,1.4727,-0.54915,-0.66211,0.21822,0.62223,0.31443,0.28689
42,1,42,1,-0.044286,0.54567,1.613,-0.33568,1.0562,-0.066611,-1.3642,1.6436,0.07736,1.1516,0.29498,0.72494
1,0,1,2,1.7167,0.79901,-0.61493,-0.49896,1.2192,-1.9086,-0.25808,0.30176,1.298,-0.60342,-1.1443,-1.3627
0,0,3,2,0.15107,0.31243,0.5917,0.24068,-0.033796,-0.16659,-0.33987,-0.89318,0.78862,-1.4809,-1.9467,0.04266
91,1,91,1,-0.53162,1.5485,1.1498,0.067052,0.20524,0.16437,-0.45068,1.789,-0.11404,1.0339,1.0057,0.31789
3,0,4,2,-1.7114,1.224,-0.36986,-0.025627,-0.22437,-0.93176,-1.3687,0.14919,0.69884,0.5764,-1.6965,0.11045
76,0,90,1,1.5202,1.8585,-0.91655,1.7107,1.0366,0.93293,-1.2144,-1.9802,2.1788,0.33522,0.8772,1.2398
27,1,27,1,0.055367,0.62159,-0.44302,1.4048,-1.9486,1.4314,-0.86566,-0.034079,-1.0231,1.0645,0.46105,1.2053
13,0,37,1,-0.77457,-0.48081,0.33575,0.64941,0.20915,-1.9125,2.4138,0.79328,-0.53639,-2.2847,1.9118,1.6633
1,0,1,1,-1.1606,-0.22229,0.16011,1.3109,0.65703,-0.18493,-1.7604,-0.11898,1.1157,-0.40082,0.38566,0.71521
27,1,27,1,0.24312,-1.4361,2.9457,-1.2869,-1.4485,-2.5517,-0.75566,1.0395,-0.47467,-0.77699,-0.17891,-0.30688
34,0,115,2,-0.23691,0.70494,0.24069,-1.5055,0.88485,0.85931,-0.27207,-0.44203,-0.30787,0.37287,0.1225,1.1677
24,0,40,2,-0.46711,0.045636,0.018636,-0.99245,-0.4343,1.0629,0.40887,0.17014,1.7255,0.13239,-0.51055,-0.067003
3,0,7,2,-1.2833,-0.52545,0.14158,-0.83179,0.64775,-0.44009,0.56666,0.21536,-1.0096,-1.2318,0.48767,0.87363
11,2,11,2,0.00063163,0.15335,-1.9386,0.71707,1.5407,0.84775,-1.0191,0.13174,-0.83902,0.20678,0.61787,0.20176
10,0,18,2,0.3761,-0.096098,-1.1103,-0.5711,-2.0799,-1.6872,-1.1441,-0.71332,0.77874,-1.4658,0.60136,-0.047918
0,0,0,1,-0.10868,-1.2211,-1.0913,1.3281,-1.1141,1.5825,-0.60693,0.42696,0.7219,-1.8443,1.9458,0.23202
1,2,1,2,-0.56998,-0.80813,0.5178,0.0010721,1.6492,1.8708,-0.57141,0.30687,1.5596,0.085471,-0.19661,-0.50123
66,2,66,2,0.94954,-1.0876,-0.48778,-1.3379,-0.083668,0.78723,0.05255,0.06951,1.3432,0.66496,0.15207,-0.20027
4,2,4,2,0.39692,0.0086214,-1.3601,0.13841,1.3624,1.508,0.81793,-0.85961,0.91385,0.86181,-0.75645,0.97162
12,1,12,1,1.3847,-1.0716,1.548,-0.74789,-0.69161,0.35802,0.53945,2.1967,1.9393,-0.45748,0.70826,0.29791
1,2,1,2,-0.85894,-0.51208,0.73095,-1.0769,0.025627,0.2155,1.2519,1.2971,-0.49256,-0.27294,0.63072,-0.17532
124,0,146,2,-1.8237,-0.16989,1.682,0.87201,-0.44981,1.1427,1.2187,0.07092,0.57956,0.40551,-0.1783,0.14866
8,0,34,1,-0.90691,0.31561,0.48537,-1.064,0.51789,-0.25199,1.1583,-0.87721,-0.67275,1.7298,1.3091,0.4752
1,2,1,2,-1.3589,0.78326,1.0192,-0.0076941,1.5674,-0.30256,0.091712,0.66027,-1.2992,-1.6616,0.093594,0.4987
47,2,47,2,0.83068,-0.073953,-1.0118,-0.67666,-0.43386,0.72014,-0.79312,-0.33739,-0.98554,-0.12727,0.66142,0.38208
3,0,27,2,0.98505,0.55598,0.48685,0.73721,0.29901,-0.14229,0.4795,0.82937,0.99688,-0.33158,-0.98137,-0.55885
30,2,30,2,0.73932,-0.59604,0.87038,-1.5677,1.2755,1.3271,-1.5193,0.47648,0.14456,-0.11129,1.997,0.041734
8,1,8,1,1.752,-0.59258,0.42553,0.14592,-1.5773,0.84241,-0.22495,0.27841,-0.018977,1.245,1.0129,1.5983
31,0,33,2,-0.46379,0.42659,0.24945,0.85687,-0.70665,-3.2561,-0.53574,-0.54458,-1.0624,-0.27329,-0.29965,0.11884
3,0,7,1,-0.52203,0.29177,-0.43533,-0.23578,0.17821,-0.22274,-0.35852,-1.1555,2.7292,0.80878,1.9047,-0.52929
67,2,67,2,1.3572,-0.23454,0.55276,0.80255,0.47919,1.0251,0.61728,-0.1661,0.51128,-1.5657,0.33821,-0.75661
24,0,32,2,0.26434,0.49357,-0.7203,1.3628,-1.2046,-2.0619,-1.2362,1.1809,1.0251,0.16128,-1.0041,1.5233
0,0,1,1,0.51893,1.5216,-0.52379,-0.051957,-0.49206,0.53015,-0.49285,0.045401,-0.19203,-0.45768,0.0043998,0.98962
62,0,69,2,0.29558,-0.21811,1.35,0.76189,-0.4617,0.73284,-0.25881,1.061,0.78265,0.37042,1.0288,1.3094
9,2,9,2,1.291,1.8964,0.57932,-1.5365,1.7274,0.0099912,-0.73101,-0.38239,-1.3405,-0.88128,-0.28415,1.2048
22,0,30,2,1.5486,0.38872,0.024793,0.7877,-0.72474,-0.40082,-0.36628,0.40468,1.9783,0.55884,-0.31218,-0.066969
1,0,2,1,-0.13745,-0.2376,0.064606,0.43653,0.38297,-1.0233,0.22267,0.75257,2.0288,-1.4916,0.71849,1.8227
4,0,27,1,0.44955,0.87664,-1.3691,-0.24107,1.343,0.20811,-1.2996,0.998,0.21173,0.89451,-0.45926,1.2376
24,2,24,2,0.3816,0.25059,1.4022,-0.36166,-0.91976,0.73753,-0.4289,-0.6614,-0.80389,-1.6154,1.7202,0.62769
0,0,0,1,2.4937,0.16146,1.1199,-0.83616,0.78115,1.5543,0.046391,-1.9849,0.11315,1.8178,-0.67865,0.34704
43,2,43,2,0.03214,-0.19481,0.33292,-0.98995,-0.49753,-0.33854,-0.71446,0.45334,0.78339,2.147,1.2408,-0.43259
4,1,4,1,-2.256,-0.16069,1.4123,0.20789,0.13926,-0.64159,-0.036662,0.36266,0.87993,0.29462,-0.2687,1.3406
59,1,59,1,-1.2017,0.44469,-1.1519,-0.65769,-0.71291,-0.42196,-0.51837,2.0028,0.7948,-0.25287,0.09951,0.36073
4,2,4,2,1.0496,-0.78203,-0.85153,-0.19871,0.76968,-0.97472,1.0183,0.026096,-0.15985,2.2426,0.016676,0.3625
35,0,42,1,1.016,-0.47643,-0.28085,1.2109,-1.1617,-1.0095,0.31739,0.35219,0.46452,-1.7617,0.67798,-1.391
3,2,3,2,0.40451,0.24623,0.14893,0.36907,1.2562,0.48344,-1.4281,2.1011,0.24535,1.0559,-0.60837,0.53517
23,0,27,1,1.0474,-1.3014,-1.0052,-1.2349,-1.1562,0.99629,0.5159,0.87342,-1.1556,0.64865,-0.86424,-0.061872
81,2,81,2,0.34665,-1.76,-1.1785,-0.91165,1.0066,1.0335,-0.47799,1.6032,0.84278,0.67858,-1.0233,-0.19213
4,0,45,2,1.6006,-1.1279,1.1214,1.0521,0.3777,-0.55813,0.89184,-0.42793,1.3725,2.007,-0.021564,-0.4064
13,0,19,2,0.048125,0.95191,1.0115,0.13228,-0.97525,-0.71367,-0.77621,-1.0978,-0.15822,0.97578,0.958,-1.6081
17,1,17,1,0.94683,0.32266,0.16928,-1.5584,-0.25037,-1.0454,0.78251,0.0088274,0.61762,0.74383,0.59395,0.13292
0,0,5,2,0.75527,-0.59373,-1.0089,-0.22941,0.52451,0.65855,-0.82066,-0.48652,0.44271,-0.5644,-0.69075,0.32403
63,2,63,2,0.48427,-1.1488,-1.2636,-0.58168,0.16433,-0.46171,0.73059,-0.16968,1.6067,0.29776,-1.2054,-0.5136
4,0,5,2,-0.99283,0.06872,1.0882,0.006527,0.56635,1.0011,1.1858,-0.87779,-1.2657,-0.77283,0.42904,-0.30876
20,1,20,1,0.8342,-1.1407,0.83424,-2.5505,0.16092,0.40695,0.59546,-0.14915,1.3419,-0.70375,-0.18566,1.5613
2,0,5,1,0.909,-0.0082068,-1.9073,0.6094,-2.015,-0.14877,-0.82612,-1.9524,-0.26962,1.0017,0.49163,-0.89893
0,0,2,2,-0.48464,0.26592,-1.2499,-0.17131,-1.232,0.38882,-0.98397,-0.088924,-1.5957,-1.0457,-1.0794,-1.1923
78,2,78,2,-0.63224,0.22243,-1.7282,0.11695,1.6829,-0.050422,1.6608,-1.0232,-2.4037,1.9912,-0.97613,0.13493
15,2,15,2,0.12878,-1.3058,0.98418,0.82136,0.51355,0.44436,0.50818,0.52126,-0.3782,0.061481,0.32162,-1.9934
74,2,74,2,-0.45028,-0.12265,-1.0764,1.7426,1.8752,-0.12148,1.1101,-1.0556,-0.13532,-0.28299,0.78289,0.41582
57,1,57,1,-0.61043,0.01692,-0.88271,-0.91486,-0.06619,0.66038,0.055703,-0.30247,0.11996,-0.30202,0.96194,-0.59348
13,2,13,2,-0.64565,1.2144,-0.58741,-0.72294,-1.0052,0.47922,-1.0369,1.3955,-0.3743,0.23079,0.19378,-0.61557
38,0,38,2,-2.2424,1.0745,0.84881,1.3769,0.85182,-0.17032,0.14406,-0.4477,0.44355,0.75758,1.0909,-1.519
0,0,25,2,-0.44495,-1.3926,0.37533,0.78454,-0.029645,-0.30097,1.3825,0.46762,-1.1689,-0.26014,0.49306,0.22019
17,2,17,2,-1.7568,-0.23317,-0.50334,0.071814,-0.23658,-0.56204,-0.30958,1.0406,0.82726,-0.5315,0.74434,-0.12401
32,0,58,2,0.5222,-0.19759,0.44955,-1.3337,-1.1403,-0.31649,-0.010704,-0.28677,-1.3907,-0.45466,1.4172,0.10592
36,1,36,1,0.06569,0.8126,0.52258,0.77941,0.46285,-1.471,-1.2623,-1.6279,0.51158,3.3296,1.336,-0.53551
7,0,188,1,-0.6546,-0.93603,0.64485,1.3134,-0.18188,0.49875,-0.01751,-0.041228,-1.0123,-0.56128,0.11446,0.37065
1,0,4,2,0.52894,-0.21186,1.5552,-1.9903,-0.73088,-0.68763,0.50452,-0.076444,1.7748,-0.68327,-0.66727,1.9043
2,0,13,2,-0.26049,1.0703,1.1267,0.74482,-0.98672,0.7398,-1.3384,0.51551,-0.16188,-1.1364,-1.4641,-0.34686
1,1,1,1,-1.6405,-0.33513,-0.5012,0.66078,1.1816,0.94177,-0.087193,0.17635,0.12388,1.3472,-0.62682,0.40951
1,0,3,1,1.3626,1.3111,-0.76507,-0.37977,-0.12831,1.1702,-0.79984,-1.07,-0.47063,-0.49295,0.12571,0.092892
1,2,1,2,1.1049,0.011688,-1.9292,2.116,1.4036,-2.0292,0.74766,-2.3131,0.10537,-0.61517,-0.17138,-0.016649
0,1,0,1,-0.48824,-0.31984,0.23069,-0.30272,-1.119,0.69977,-0.14329,1.07,-1.1326,0.65585,1.3694,1.042
60,2,60,2,2.2351,0.078947,1.7428,0.065099,-0.22482,1.739,0.086387,-0.74271,0.46393,0.203,0.41307,0.32216
72,0,80,2,2.3544,0.96617,-0.93119,-0.68945,0.30302,-0.69246,-0.91767,0.57595,0.62427,0.95084,1.1584,1.0599
8,1,8,1,0.69305,1.1417,0.68645,-1.4115,0.99381,-0.74354,0.33508,-0.24071,-0.079365,1.2146,1.0273,0.046072
53,2,53,2,0.74484,-0.92365,1.3929,0.24664,1.5187,0.65774,0.32801,0.32685,0.45068,-0.030903,-0.60301,0.081808
5,1,5,1,0.4158,-0.25425,-0.8435,1.2306,-0.54851,0.57168,-0.36823,-0.24222,1.1285,2.8081,-0.30544,0.22302
1,2,1,2,2.8582,-0.73716,0.21994,-0.17833,-0.51231,-0.50573,-0.021348,1.6077,-0.56581,-0.18524,-0.22025,0.39835
6,2,6,2,0.21706,-1.6254,-0.78526,-0.38833,-1.7347,-1.6607,1.754,1.6034,0.34173,-0.28018,1.0054,-0.2975
113,1,113,1,1.0743,-0.1556,0.22015,2.6283,-0.31046,-1.9056,-0.61535,0.92528,0.76331,-1.8836,0.74677,-0.64724
6,2,6,2,-0.30932,1.238,-1.4275,0.082295,-2.0388,-0.68393,0.4847,1.4177,-0.23363,-0.63134,-0.104,-0.18612
2,0,2,2,1.317,0.26498,0.38643,0.22045,-0.0052577,-0.4678,-1.404,-1.2875,0.37057,-0.61684,-0.25755,-0.74865
24,0,25,2,0.31482,0.1017,0.70993,0.80827,0.18811,-1.004,-0.66771,-1.2137,-0.06855,-0.11179,-0.48462,0.71065
67,2,67,2,-1.4517,-0.86093,-1.3401,0.12075,2.0194,-1.8088,0.72343,0.59557,0.11982,-1.5323,1.4795,-0.31499
2,1,2,1,-1.4734,1.592,0.16604,-0.13322,1.2099,-0.43387,0.46743,-0.11672,0.34737,0.21167,-0.48732,1.2017
19,0,74,2,-0.58413,0.93644,-1.4761,-0.99975,-0.87191,-0.51251,-2.0191,0.90204,-1.0964,0.64358,-2.7686,-0.8739
0,0,1,2,-0.21075,-0.70612,0.95314,0.65521,-0.86767,-2.4528,-0.33755,-1.1713,0.71379,-1.5224,0.85351,1.5469
11,1,11,1,-0.37453,-0.841,-0.010521,-0.64437,-0.82813,0.023134,-0.72098,-0.33533,-0.8447,0.5124,-0.077341,-0.11805
5,0,21,1,-0.62908,0.15811,-0.21353,-0.78319,0.033919,-0.080082,0.69289,-0.38339,-0.355,1.1703,0.66626,1.3865
19,2,19,2,0.26805,-0.53766,-0.32538,0.87205,-0.92092,1.017,1.7672,1.3618,0.58985,0.018351,0.22942,1.5877
36,1,36,1,0.41261,-0.17378,-1.4731,-0.44567,-0.70368,-3.3453,0.43717,0.35897,-0.13404,-0.49039,-1.8742,0.41433
4,2,4,2,1.8458,-0.20704,-1.1375,-0.22199,-0.0048186,1.0017,-2.3446,0.48863,0.77888,1.258,0.2692,0.23907
62,2,62,2,0.143,-1.944,1.3718,0.25316,-0.16344,1.0925,1.2603,-1.5081,-0.14312,-0.32997,0.71513,-0.79238
0,2,0,2,-2.0142,-0.52619,0.71123,0.96224,1.6108,-1.0039,2.2408,-0.050588,0.42236,-0.038348,0.094679,-1.3612
1,2,1,2,-1.9915,0.043178,0.88372,-0.17889,0.07006,0.49423,0.050036,0.92569,0.75198,-0.27157,0.17296,0.55859
27,2,27,2,0.67148,1.0953,0.54985,-1.1286,1.5382,0.26428,0.36402,-0.53385,0.60149,0.0037403,1.1863,-1.015
1,0,15,1,-0.24047,0.79955,-0.55329,-1.0687,-0.087478,1.0029,-1.3328,0.50912,1.0367,-0.23885,-0.25535,0.38698
7,1,7,1,0.97051,0.031477,0.98685,-1.7283,0.24473,-1.0468,0.27486,-1.3854,0.24116,-0.16297,0.32121,0.69704
0,2,0,2,1.3955,-0.073966,0.1741,0.13678,0.26187,1.3772,-0.4295,-0.86869,-1.3952,0.5464,-0.72914,-0.23693
0,0,1,2,-0.28702,0.045903,-0.36733,-0.45897,-0.63005,-0.25493,1.9976,0.25532,-1.3471,1.7857,-0.16583,-1.1575
46,1,46,1,1.0215,0.13146,0.59698,0.086219,0.79171,0.96051,0.60758,1.155,0.12945,-0.97027,0.96076,0.25671
81,2,81,2,0.49305,1.4976,1.6401,-0.030944,-0.72395,-1.6824,-1.5325,1.073,-0.078453,-0.020405,-0.40047,-1.6171
6,2,6,2,0.38197,-2.2276,-0.021056,0.71229,-1.034,-0.77553,-0.72922,-0.51798,-0.65601,-0.44514,-0.25567,-0.13757
17,0,19,2,-0.88,0.60069,0.2615,0.66052,-1.389,1.8955,0.31177,4.0318,-0.93503,-0.51348,-0.033957,-0.25868
4,0,4,1,-1.7358,1.3753,0.30799,-0.48293,-0.3519,-0.21189,-0.019411,0.69809,1.0714,-0.05813,1.8726,-1.0795
2,1,2,1,-0.014038,-0.74075,-0.54394,0.62127,-0.53425,-0.36509,-0.25507,1.7132,0.70664,1.0558,0.47178,-1.4286
9,0,10,1,-0.41262,1.3364,1.9914,-0.33201,-0.20941,0.23163,1.2457,0.54863,0.57384,0.68083,0.79177,-0.74367
16,2,16,2,-0.83047,2.1089,0.78174,-0.15819,0.50015,-1.6529,-0.42137,1.5873,0.90932,-1.2054,0.93521,-0.37076
87,0,164,1,1.5422,0.75677,0.46377,1.223,-1.0716,-0.92694,-0.47429,0.32026,-0.18587,0.25354,0.6018,1.1855
17,1,17,1,1.6611,-1.5998,0.50287,0.0087656,-0.15118,-0.26264,-0.21216,-0.078053,0.60384,0.21863,2.3591,1.6331
1,0,1,1,0.7762,-0.089716,0.15071,0.2504,0.75512,0.24499,-0.79891,-1.1702,2.0158,-1.3291,0.27525,1.1231
8,2,8,2,-0.23531,0.46253,1.6955,-2.227,1.6282,0.8789,0.20323,0.61295,-1.3438,-0.58636,0.11157,0.010982
4,0,29,1,0.17813,0.57134,-1.8277,0.78291,-0.068659,-0.77957,0.53205,-1.5732,2.1333,-1.1257,0.3669,2.046
13,1,13,1,-0.43151,-1.8293,-0.43874,-0.1087,0.73005,0.52078,0.16751,-0.10343,-0.21401,0.53832,-1.1518,1.2725
37,0,49,2,-0.1086,0.0029088,-1.1464,-0.10431,-0.98907,-0.51654,-1.0296,0.24072,-0.23136,-0.22285,-0.53699,-2.4252
14,2,14,2,0.26444,0.7164,-1.6216,-0.28092,-0.7993,0.44545,-0.50475,-0.40099,-0.24933,2.2627,-1.2428,-1.1187
28,1,28,1,-1.957,0.26267,0.90235,0.29629,1.1809,-0.086837,2.0752,0.45686,-0.37724,0.43944,1.671,-0.96718
20,2,20,2,-2.3855,-0.59822,0.19944,-1.2954,-1.2513,0.4287,0.72854,0.85353,0.6515,0.49132,0.0041418,0.17551
20,2,20,2,0.51543,-1.2304,1.4657,1.9349,-1.3918,1.161,-0.28581,-2.0382,-0.90068,-1.3603,-0.84411,-0.34666
36,1,36,1,-2.0804,1.8613,1.5316,0.37647,-0.75784,-0.29447,-0.59279,1.8726,0.66658,-0.51883,-0.32026,-1.1031
38,2,38,2,-0.30775,0.49595,-0.064104,1.7221,-0.13829,0.60754,-0.25447,0.04231,-1.8821,0.17046,0.42671,0.026404
0,2,0,2,0.45666,-0.6586,-0.25424,0.099042,-0.26709,-0.70443,0.10431,1.0909,-0.78235,0.79515,0.73011,-0.77536
22,0,34,2,-0.65973,-0.23417,0.95164,-0.17802,1.071,-1.3317,0.12834,2.1247,-0.76053,0.46711,-0.43929,0.34291
47,1,47,1,-2.284,0.63898,-1.0923,-0.30066,0.51925,-0.50483,-1.8627,-0.44016,1.0649,-0.21278,-0.62525,0.026579
114,1,114,1,1.5481,-0.96661,1.0061,0.84665,-0.70313,-0.82316,0.051487,1.8696,-0.70535,-0.24757,1.5805,-0.4468
0,0,34,1,-0.23053,-0.065765,0.29493,-1.411,0.067922,-0.12155,0.73958,-0.45952,-0.72708,1.151,0.24556,-0.57646
26,0,109,2,-0.57192,0.84811,0.76874,0.48654,0.69706,0.042805,-0.23362,-0.48869,-1.1296,-0.95129,0.50409,-0.58054
132,1,132,1,-0.05009,-0.11529,1.997,-0.22898,-0.42188,0.43075,0.32454,0.18484,0.24151,0.53412,-1.3015,0.38477
9,2,9,2,-0.011369,-0.065643,-0.2979,-1.337,-0.40108,1.7116,-1.1075,0.67535,0.29424,-0.905,-1.3357,0.45815
1,0,1,2,-0.91837,-0.080284,-0.10396,0.9942,-0.69726,0.022707,0.15603,-0.28784,-0.23701,1.1709,-0.042028,0.34806
1,0,1,2,-0.90609,-0.79024,0.11634,-0.40183,-0.19757,0.3678,0.29815,0.62138,-2.1296,-0.064221,0.35334,0.050284
0,0,1,1,-1.3018,0.5793,-0.04609,0.84546,-0.43344,-1.5329,0.79968,-1.3106,0.19214,-0.11116,-1.6265,1.4221
2,2,2,2,0.41819,-0.85772,0.57271,-0.59313,0.84387,1.8264,-0.47509,1.6703,0.30796,0.67906,-0.077823,-0.406
35,2,35,2,-0.86689,0.019708,0.028253,1.1749,0.21835,0.66942,1.0636,-1.0957,0.58548,0.39612,-0.9051,0.27657
3,0,5,1,0.062294,-1.3369,0.19078,-0.61691,0.52912,-0.15994,1.0986,-0.5576,1.2429,0.65308,-0.8504,0.044952
90,1,90,1,1.2454,0.76823,-2.0138,-0.3481,-0.13517,1.0891,-1.3108,0.57359,0.20236,-1.5955,-0.88641,0.015344
1,0,40,2,-0.34839,-0.81055,-0.70831,-0.82453,-1.0382,1.3178,0.83797,-1.0849,-1.4136,-0.79298,-0.50526,0.3744
17,2,17,2,1.0004,-0.71244,-1.7496,-0.85897,-0.57579,-0.076241,1.3184,-0.67513,0.5431,-0.47442,-0.2933,-0.63613
8,1,8,1,0.64788,-0.61553,0.10398,-0.55077,-1.5944,2.2997,-0.63864,1.1955,1.0755,-0.30469,0.77875,0.24464
10,0,13,2,-1.3331,-0.73091,-0.43547,1.9573,1.8174,-1.711,-1.1362,-2.0867,-0.5832,0.26032,0.039227,0.80923
25,1,25,1,1.0324,-1.5289,2.1147,-0.15262,0.95161,-0.89113,-0.0016778,0.63517,0.70622,-0.50423,0.63878,-0.73816
37,2,37,2,0.1955,-2.2188,2.4589,-0.30326,0.95511,-0.90562,-2.6424,-1.5354,1.07,-0.23761,-0.068872,-0.43549
1,1,1,1,0.020737,-0.80849,-0.14633,-0.11566,-0.15792,-1.396,0.47993,-0.25082,0.86149,1.208,0.77756,-1.8707
4,2,4,2,-0.38684,0.43699,0.5329,0.29125,-0.51597,-0.56894,0.4094,-1.7362,-0.16465,0.80207,-1.1385,-0.43634
19,1,19,1,0.27764,1.3603,-0.82463,-0.20843,0.092213,0.18099,0.76217,0.4558,-0.23564,0.81154,0.59246,-0.63328
0,0,13,2,-1.0639,-0.75793,0.29674,0.50903,0.61062,-2.6022,-1.2137,0.39965,-1.0473,0.78918,0.015286,0.66034
98,0,100,2,1.6022,-0.069444,-0.39798,-1.5284,0.47198,-0.92385,-1.6067,-0.84942,1.6677,0.91711,-0.15855,-0.015776
1,2,1,2,0.33968,-1.6765,-0.14906,0.31363,0.77516,-2.1114,-0.10887,0.30465,-0.8726,0.87471,-0.19149,0.064023
16,1,16,1,0.59179,-0.54602,-1.9842,-0.092447,-2.3757,0.09707,0.22342,1.0919,0.61567,0.44185,-0.6632,1.09
24,2,24,2,-1.1939,1.1941,0.67798,0.30823,-0.5289,-1.0906,0.054203,-0.81117,0.29935,-0.41391,0.26612,0.1328
2,1,2,1,-0.61799,-0.0078043,1.2427,-1.4015,-0.62481,0.74804,0.37964,-0.46645,-1.1826,0.098856,0.085322,1.7535
7,2,7,2,-0.47444,0.32819,0.6705,-1.0698,-0.97363,-0.76659,-0.43676,-0.64467,0.63298,-0.8904,-0.055813,0.88223
6,0,44,1,1.6617,0.7365,0.53689,0.28429,0.70305,1.3543,0.97089,0.26631,-0.67228,0.012299,0.49976,0.44327
62,2,62,2,-0.70061,-1.5586,-0.76516,2.334,1.0583,-0.25791,0.95658,0.46512,-0.011091,-1.1208,0.66907,1.6086
2,0,8,1,1.2176,-0.80501,0.43779,-1.0892,-0.43371,-0.86834,0.053175,-0.47023,1.3483,2.3969,-0.86648,-1.0946
1,0,3,2,-1.3296,0.23835,0.16018,0.51113,0.53251,2.0756,-0.03662,-0.03069,0.69818,0.46021,0.64666,-1.3609
1,0,1,2,-0.092501,0.24441,-0.42492,0.46823,0.47831,-0.59345,0.001128,0.57284,0.32386,-0.36817,0.34933,0.66307
0,0,1,1,0.61788,-0.70714,0.85021,-0.31152,0.0079388,-1.296,0.37729,0.07414,0.56651,-0.3635,0.78463,0.62879
13,2,13,2,-1.3966,-0.58124,-0.83742,0.21107,1.1194,0.43852,-0.62227,1.505,-0.75326,-0.54993,-0.94174,0.24941
8,0,8,2,1.2713,0.27471,1.2701,-0.58728,-0.2434,0.81828,1.2035,0.12307,1.5874,1.0249,-0.55263,0.1874
5,0,15,2,1.2831,0.091511,0.31469,0.096984,0.044337,-1.2188,1.2963,1.8228,-0.20465,-0.14875,0.60301,0.64173
17,2,17,2,-1.4469,1.0646,-0.46685,1.1078,1.0158,-2.2516,1.3502,0.038083,-0.20108,0.76396,-0.31456,-1.8176
1,1,1,1,0.59285,1.2373,0.74174,-0.1066,0.12711,-0.11819,-0.53782,0.63146,-0.51825,1.1993,-0.073455,-0.68896
28,1,28,1,0.61375,-1.5499,0.29088,0.7908,-0.95134,-0.79078,-0.61779,1.1599,-2.5406,-0.027814,1.4881,-0.37062
1,1,1,1,0.10457,-0.37967,-1.2009,0.73171,-0.014048,0.6821,-0.40946,0.61943,0.024728,-0.97121,-0.67817,2.6491
3,0,7,1,2.1031,-0.24918,0.46218,-0.16498,0.38184,1.3473,-0.25535,-1.1995,0.33354,-0.20387,-0.26413,1.356
14,0,31,2,-0.72419,0.10211,-1.534,-0.24209,-0.93842,0.3713,1.8762,-1.549,-0.16222,1.0352,-0.43443,-0.15019
2,1,2,1,0.54118,-0.94274,-0.58535,1.0828,-0.39479,1.4944,-0.93891,-1.0207,-0.16414,-0.50124,0.063928,-0.16207
0,0,0,2,0.39028,-0.47827,0.75969,-0.49958,0.45969,-0.22137,-0.38844,0.5894,-0.75364,-0.30677,1.1976,-0.16696
36,0,62,1,0.1573,-1.1367,-0.10659,1.1166,1.1243,0.55939,1.0666,-0.86839,0.32217,-0.94638,1.8811,1.2106
2,0,2,1,1.5488,0.40087,0.88906,0.28583,-0.1428,-0.25199,0.43497,-0.33932,0.5012,-2.4885,2.1473,0.4059
5,0,7,2,-0.66767,-0.1352,0.14032,1.4411,1.4564,-0.46577,-0.75195,0.76668,1.1035,0.31987,-0.85022,-1.1366
